Num,Crab.eating.macaque.gene.stable.ID,Crab.eating.macaque.gene.name,Human.Gene.stable.ID,Human.Gene.name,Human.Entrez.Gene,pls1Neg,pls1Pos,GO.0099536.synaptic.signaling,GO.0007272.ensheathment.of.neurons,GO.0050808.synapse.organization,GO.0061564.axon.development,GO.0007612.learning,GO.0016198.axon.choice.point.recognition,GO.0034765.regulation.of.ion.transmembran,GO.1903305.regulation.of.regulated.secret,GO.0044057.regulation.of.system.process,GO.0019932.second.messenger.mediated.sign,GO.0022029.telencephalon.cell.migration,GO.0040008.regulation.of.growth,hsa04080.Neuroactive.ligand.receptor.in,GO.0090066.regulation.of.anatomical.struc,GO.0046328.regulation.of.JNK.cascade,GO.0046849.bone.remodeling,GO.0007422.peripheral.nervous.system.deve,GO.0035235.ionotropic.glutamate.receptor,GO.0015701.bicarbonate.transport,GO.0046467.membrane.lipid.biosynthetic.pr,TotalEvidenceCount
318.0,ENSMFAG00000030899,GTF3C3,ENSG00000119041,GTF3C3,9330.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
319.0,ENSMFAG00000030914,GRIN1,ENSG00000176884,GRIN1,2902.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
320.0,ENSMFAG00000030923,VXN,ENSG00000169085,VXN,254778.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
321.0,ENSMFAG00000030933,ENSMFAG00000030933,ENSG00000189190,ZNF600,162966.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
,,,ENSG00000213020,ZNF611,81856.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
322.0,ENSMFAG00000030948,CUBN,ENSG00000107611,CUBN,8029.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
323.0,ENSMFAG00000030958,ENSMFAG00000030958,,,,1,0,,,,,,,,,,,,,,,,,,,,,
324.0,ENSMFAG00000030971,SOX10,ENSG00000100146,SOX10,6663.0,1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
325.0,ENSMFAG00000030978,TRPV2,ENSG00000187688,TRPV2,51393.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
326.0,ENSMFAG00000030979,MSANTD1,ENSG00000188981,MSANTD1,345222.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
327.0,ENSMFAG00000030989,TJAP1,ENSG00000137221,TJAP1,93643.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
328.0,ENSMFAG00000031001,BSCL2,ENSG00000168000,BSCL2,26580.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
329.0,ENSMFAG00000031020,SCAF1,ENSG00000126461,SCAF1,58506.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
330.0,ENSMFAG00000031045,DNAJA4,ENSG00000140403,DNAJA4,55466.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
331.0,ENSMFAG00000031048,SHANK1,ENSG00000161681,SHANK1,50944.0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
332.0,ENSMFAG00000031071,TRHR,ENSG00000174417,TRHR,7201.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
333.0,ENSMFAG00000031095,ENSMFAG00000031095,,,,1,0,,,,,,,,,,,,,,,,,,,,,
334.0,ENSMFAG00000031115,TCF12,ENSG00000140262,TCF12,6938.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
335.0,ENSMFAG00000031150,BAHD1,ENSG00000140320,BAHD1,22893.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
336.0,ENSMFAG00000031164,WASHC5,ENSG00000164961,WASHC5,9897.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
337.0,ENSMFAG00000031172,BATF,ENSG00000156127,BATF,10538.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
338.0,ENSMFAG00000031190,POU1F1,ENSG00000064835,POU1F1,5449.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
339.0,ENSMFAG00000031215,ZFR2,ENSG00000105278,ZFR2,23217.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
340.0,ENSMFAG00000031217,DOC2A,ENSG00000149927,DOC2A,8448.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
341.0,ENSMFAG00000031235,ATOH8,ENSG00000168874,ATOH8,84913.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
342.0,ENSMFAG00000031255,TRAF1,ENSG00000056558,TRAF1,7185.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
343.0,ENSMFAG00000031273,ABCD4,ENSG00000119688,ABCD4,5826.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
344.0,ENSMFAG00000031280,SIDT1,ENSG00000072858,SIDT1,54847.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
345.0,ENSMFAG00000031298,SEMA6B,ENSG00000167680,SEMA6B,10501.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
346.0,ENSMFAG00000031315,PLD3,ENSG00000105223,PLD3,23646.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
347.0,ENSMFAG00000031318,GCLC,ENSG00000001084,GCLC,2729.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
348.0,ENSMFAG00000031323,PTPRD,ENSG00000153707,PTPRD,5789.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
349.0,ENSMFAG00000031345,MMP17,ENSG00000198598,MMP17,4326.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
350.0,ENSMFAG00000031346,STARD5,ENSG00000172345,STARD5,80765.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
351.0,ENSMFAG00000031347,SYT17,ENSG00000103528,SYT17,51760.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
352.0,ENSMFAG00000031358,NRXN3,ENSG00000021645,NRXN3,9369.0,0,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
353.0,ENSMFAG00000031365,RTN1,ENSG00000139970,RTN1,6252.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
354.0,ENSMFAG00000031414,HEATR5A,ENSG00000129493,HEATR5A,25938.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
355.0,ENSMFAG00000031460,PTX4,ENSG00000251692,PTX4,390667.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
356.0,ENSMFAG00000031475,VSTM2L,ENSG00000132821,VSTM2L,128434.0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
357.0,ENSMFAG00000031486,FAM110C,ENSG00000184731,FAM110C,642273.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
358.0,ENSMFAG00000031556,COL4A5,ENSG00000188153,COL4A5,1287.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
359.0,ENSMFAG00000031558,INCENP,ENSG00000149503,INCENP,3619.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360.0,ENSMFAG00000031618,GRIN2D,ENSG00000105464,GRIN2D,2906.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
361.0,ENSMFAG00000031622,MSRB3,ENSG00000174099,MSRB3,253827.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
362.0,ENSMFAG00000031626,CYB5R2,ENSG00000166394,CYB5R2,51700.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
363.0,ENSMFAG00000031637,SPRED3,ENSG00000188766,SPRED3,399473.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
364.0,ENSMFAG00000031651,LARP1,ENSG00000155506,LARP1,23367.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
365.0,ENSMFAG00000031673,GALNT6,ENSG00000139629,GALNT6,11226.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
366.0,ENSMFAG00000031678,ITGA2,ENSG00000164171,ITGA2,3673.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
367.0,ENSMFAG00000031687,SDCBP2,ENSG00000125775,SDCBP2,27111.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
368.0,ENSMFAG00000031728,PIP5KL1,ENSG00000167103,PIP5KL1,138429.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
369.0,ENSMFAG00000031779,TF,ENSG00000091513,TF,7018.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
370.0,ENSMFAG00000031797,DIP2B,ENSG00000066084,DIP2B,57609.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
371.0,ENSMFAG00000031803,RASSF4,ENSG00000107551,RASSF4,83937.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
372.0,ENSMFAG00000031826,LMTK3,ENSG00000142235,LMTK3,114783.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
373.0,ENSMFAG00000031845,NOL4,ENSG00000101746,NOL4,8715.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
374.0,ENSMFAG00000031879,PRRG1,ENSG00000130962,PRRG1,5638.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
375.0,ENSMFAG00000031898,IZUMO3,ENSG00000205442,IZUMO3,100129669.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
376.0,ENSMFAG00000031909,SPRED1,ENSG00000166068,SPRED1,161742.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
377.0,ENSMFAG00000031919,CNTN4,ENSG00000144619,CNTN4,152330.0,0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
378.0,ENSMFAG00000032000,GPC1,ENSG00000063660,GPC1,2817.0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
379.0,ENSMFAG00000032045,PHF24,ENSG00000122733,PHF24,23349.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
380.0,ENSMFAG00000032061,GUCY1A1,ENSG00000164116,GUCY1A1,2982.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
381.0,ENSMFAG00000032064,SNAI3,ENSG00000185669,SNAI3,333929.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
382.0,ENSMFAG00000032067,PPP1R37,ENSG00000104866,PPP1R37,284352.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
383.0,ENSMFAG00000032079,HMBS,ENSG00000256269,HMBS,3145.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
384.0,ENSMFAG00000032128,TSPOAP1,ENSG00000005379,TSPOAP1,9256.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
385.0,ENSMFAG00000032138,RBBP8,ENSG00000101773,RBBP8,5932.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
386.0,ENSMFAG00000032149,RAB6B,ENSG00000154917,RAB6B,51560.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
387.0,ENSMFAG00000032152,PPEF1,ENSG00000086717,PPEF1,5475.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388.0,ENSMFAG00000032164,MN1,ENSG00000169184,MN1,4330.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
389.0,ENSMFAG00000032171,ADGRB1,ENSG00000181790,ADGRB1,575.0,0,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
390.0,ENSMFAG00000032206,DLG4,ENSG00000132535,DLG4,1742.0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
391.0,ENSMFAG00000032211,DGKZ,ENSG00000149091,DGKZ,8525.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
392.0,ENSMFAG00000032214,ENSMFAG00000032214,ENSG00000092330,TINF2,26277.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
393.0,ENSMFAG00000032215,HTR6,ENSG00000158748,HTR6,3362.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
394.0,ENSMFAG00000032367,DBNL,ENSG00000136279,DBNL,28988.0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
395.0,ENSMFAG00000032375,C16orf58,ENSG00000140688,C16orf58,64755.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
396.0,ENSMFAG00000032443,ANO3,ENSG00000134343,ANO3,63982.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
397.0,ENSMFAG00000032460,GLYR1,ENSG00000140632,GLYR1,84656.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
398.0,ENSMFAG00000032475,CDKN2D,ENSG00000129355,CDKN2D,1032.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
399.0,ENSMFAG00000032478,AZIN2,ENSG00000142920,AZIN2,113451.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
400.0,ENSMFAG00000032486,SGK2,ENSG00000101049,SGK2,10110.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
401.0,ENSMFAG00000032487,BCL11B,ENSG00000127152,BCL11B,64919.0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
402.0,ENSMFAG00000032494,MIR1915HG,,,,0,1,,,,,,,,,,,,,,,,,,,,,
403.0,ENSMFAG00000032545,PLLP,ENSG00000102934,PLLP,51090.0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
404.0,ENSMFAG00000032555,FKBP9,ENSG00000122642,FKBP9,11328.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
405.0,ENSMFAG00000032565,TNFSF13B,ENSG00000102524,TNFSF13B,10673.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
406.0,ENSMFAG00000032592,CNNM4,ENSG00000158158,CNNM4,26504.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
407.0,ENSMFAG00000032618,ZNF32,ENSG00000169740,ZNF32,7580.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
408.0,ENSMFAG00000032651,GOLGA7,ENSG00000147533,GOLGA7,51125.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
409.0,ENSMFAG00000032745,GLI1,ENSG00000111087,GLI1,2735.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
410.0,ENSMFAG00000032757,BCORL1,ENSG00000085185,BCORL1,63035.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
411.0,ENSMFAG00000032759,DYRK2,ENSG00000127334,DYRK2,8445.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
412.0,ENSMFAG00000032764,CMAS,ENSG00000111726,CMAS,55907.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
413.0,ENSMFAG00000032768,RIC1,ENSG00000107036,RIC1,57589.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
414.0,ENSMFAG00000032789,PDXP,ENSG00000241360,PDXP,57026.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
415.0,ENSMFAG00000032814,DHTKD1,ENSG00000181192,DHTKD1,55526.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
416.0,ENSMFAG00000032876,C12orf29,ENSG00000133641,C12orf29,91298.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
417.0,ENSMFAG00000032893,HMGN3,ENSG00000118418,HMGN3,9324.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
418.0,ENSMFAG00000032906,C2orf68,ENSG00000168887,C2orf68,388969.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
419.0,ENSMFAG00000032919,ZNF571,ENSG00000180479,ZNF571,51276.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
420.0,ENSMFAG00000033009,C9orf129,ENSG00000204352,C9orf129,,0,1,,,,,,,,,,,,,,,,,,,,,
421.0,ENSMFAG00000033021,MYO1D,ENSG00000176658,MYO1D,4642.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
422.0,ENSMFAG00000033092,PALM,ENSG00000099864,PALM,5064.0,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
